,trans_date,data
cf1f2a3136a8,3/24/2022,1569.819979
cf1f2a3136a8,3/25/2022,2022.455467
cf1f2a3136a8,3/26/2022,2426.083834
cf1f2a3136a8,3/27/2022,2010.437553
cf1f2a3136a8,3/28/2022,1321.410294
cf1f2a3136a8,3/29/2022,1275.420188
cf1f2a3136a8,3/30/2022,1357.09306
cf1f2a3136a8,3/31/2022,1381.352879
cf1f2a3136a8,4/1/2022,1848.510478
cf1f2a3136a8,4/2/2022,2343.179287
cf1f2a3136a8,4/3/2022,1931.3028
cf1f2a3136a8,4/4/2022,1371.09694
cf1f2a3136a8,4/5/2022,1312.458295
cf1f2a3136a8,4/6/2022,1466.352964
cf1f2a3136a8,4/7/2022,1568.44796
cf1f2a3136a8,4/8/2022,1960.615439
cf1f2a3136a8,4/9/2022,2248.027572
cf1f2a3136a8,4/10/2022,1956.811821
cf1f2a3136a8,4/11/2022,1275.900757
cf1f2a3136a8,4/12/2022,1297.113913
cf1f2a3136a8,4/13/2022,1492.195026
cf1f2a3136a8,4/14/2022,1586.385594
cf1f2a3136a8,4/15/2022,2181.516756
cf1f2a3136a8,4/16/2022,2180.956786
cf1f2a3136a8,4/17/2022,1051.922757
cf1f2a3136a8,4/18/2022,1225.718462
cf1f2a3136a8,4/19/2022,1241.41511
cf1f2a3136a8,4/20/2022,1413.959166
cf1f2a3136a8,4/21/2022,1510.408059
cf1f2a3136a8,4/22/2022,2076.175411
cf1f2a3136a8,4/23/2022,2296.241568
cf1f2a3136a8,4/24/2022,1868.60172
cf1f2a3136a8,4/25/2022,1228.554712
cf1f2a3136a8,4/26/2022,1210.777097
cf1f2a3136a8,4/27/2022,1346.969
cf1f2a3136a8,4/28/2022,1676.314143
cf1f2a3136a8,4/29/2022,2018.555578
cf1f2a3136a8,4/30/2022,2344.263648
cf1f2a3136a8,5/1/2022,1889.928835
cf1f2a3136a8,5/2/2022,1274.944078
cf1f2a3136a8,5/3/2022,1360.536047
cf1f2a3136a8,5/4/2022,1397.195265
cf1f2a3136a8,5/5/2022,1461.696268
cf1f2a3136a8,5/6/2022,1955.591713
cf1f2a3136a8,5/7/2022,2539.845778
cf1f2a3136a8,5/8/2022,2053.431912
cf1f2a3136a8,5/9/2022,1150.093694
cf1f2a3136a8,5/10/2022,1283.380159
cf1f2a3136a8,5/11/2022,1452.791385
cf1f2a3136a8,5/12/2022,1642.344406
cf1f2a3136a8,5/13/2022,1832.727178
cf1f2a3136a8,5/14/2022,2191.427448
cf1f2a3136a8,5/15/2022,1940.782735
cf1f2a3136a8,5/16/2022,1197.992384
cf1f2a3136a8,5/17/2022,1348.435421
cf1f2a3136a8,5/18/2022,1436.230979
cf1f2a3136a8,5/19/2022,1666.903175
cf1f2a3136a8,5/20/2022,1979.619572
cf1f2a3136a8,5/21/2022,2164.891867
cf1f2a3136a8,5/22/2022,1962.983713
cf1f2a3136a8,5/23/2022,1410.434019
cf1f2a3136a8,5/24/2022,1505.009028
cf1f2a3136a8,5/25/2022,1488.178338
cf1f2a3136a8,5/26/2022,1502.12555
cf1f2a3136a8,5/27/2022,2087.897299
cf1f2a3136a8,5/28/2022,2043.584412
cf1f2a3136a8,5/29/2022,1882.174446
cf1f2a3136a8,5/30/2022,1761.613495
cf1f2a3136a8,5/31/2022,1248.496976
cf1f2a3136a8,6/1/2022,1434.963211
cf1f2a3136a8,6/2/2022,1546.387829
cf1f2a3136a8,6/3/2022,1906.273252
cf1f2a3136a8,6/4/2022,2131.458637
cf1f2a3136a8,6/5/2022,1896.29829
cf1f2a3136a8,6/6/2022,1269.280815
cf1f2a3136a8,6/7/2022,1399.472365
cf1f2a3136a8,6/8/2022,1510.562326
cf1f2a3136a8,6/9/2022,1686.542886
cf1f2a3136a8,6/10/2022,2019.707104
cf1f2a3136a8,6/11/2022,2157.886717
cf1f2a3136a8,6/12/2022,1840.299583
cf1f2a3136a8,6/13/2022,1434.895139
cf1f2a3136a8,6/14/2022,1362.462059
cf1f2a3136a8,6/15/2022,1455.440069
cf1f2a3136a8,6/16/2022,1638.324237
cf1f2a3136a8,6/17/2022,1898.137108
cf1f2a3136a8,6/18/2022,2120.330284
cf1f2a3136a8,6/19/2022,1791.778773
cf1f2a3136a8,6/20/2022,1466.251363
cf1f2a3136a8,6/21/2022,1465.335396
cf1f2a3136a8,6/22/2022,1358.058073
cf1f2a3136a8,6/23/2022,1668.985949
cf1f2a3136a8,6/24/2022,1899.355619
cf1f2a3136a8,6/25/2022,2125.609688
cf1f2a3136a8,6/26/2022,1971.890791
cf1f2a3136a8,6/27/2022,1285.051002
cf1f2a3136a8,6/28/2022,1209.715584
cf1f2a3136a8,6/29/2022,1510.563091
cf1f2a3136a8,6/30/2022,1530.723589
cf1f2a3136a8,7/1/2022,1855.820505
cf1f2a3136a8,7/2/2022,2000.932133
cf1f2a3136a8,7/3/2022,1741.495065
cf1f2a3136a8,7/4/2022,1345.9189
cf1f2a3136a8,7/5/2022,1307.991401
cf1f2a3136a8,7/6/2022,1264.731681
cf1f2a3136a8,7/7/2022,1490.857312
cf1f2a3136a8,7/8/2022,1842.045027
cf1f2a3136a8,7/9/2022,2281.830564
cf1f2a3136a8,7/10/2022,1769.316525
cf1f2a3136a8,7/11/2022,1425.558661
cf1f2a3136a8,7/12/2022,1298.888514
cf1f2a3136a8,7/13/2022,1501.845335
cf1f2a3136a8,7/14/2022,1477.345653
cf1f2a3136a8,7/15/2022,1907.662387
cf1f2a3136a8,7/16/2022,2006.333971
cf1f2a3136a8,7/17/2022,1829.546353
cf1f2a3136a8,7/18/2022,1341.099314
cf1f2a3136a8,7/19/2022,1395.073685
cf1f2a3136a8,7/20/2022,1426.272537
cf1f2a3136a8,7/21/2022,1567.710887
cf1f2a3136a8,7/22/2022,1952.969097
cf1f2a3136a8,7/23/2022,2068.302575
cf1f2a3136a8,7/24/2022,1851.035162
cf1f2a3136a8,7/25/2022,1405.780551
cf1f2a3136a8,7/26/2022,1446.647011
cf1f2a3136a8,7/27/2022,1491.501053
cf1f2a3136a8,7/28/2022,1633.543301
cf1f2a3136a8,7/29/2022,2083.672513
cf1f2a3136a8,7/30/2022,2212.444684
cf1f2a3136a8,7/31/2022,1980.863932
cf1f2a3136a8,8/1/2022,1371.380499
cf1f2a3136a8,8/2/2022,1536.032245
cf1f2a3136a8,8/3/2022,1429.65113
cf1f2a3136a8,8/4/2022,1558.167651
cf1f2a3136a8,8/5/2022,2044.914708
cf1f2a3136a8,8/6/2022,2208.495714
cf1f2a3136a8,8/7/2022,1894.858087
cf1f2a3136a8,8/8/2022,1319.843751
cf1f2a3136a8,8/9/2022,1392.520002
cf1f2a3136a8,8/10/2022,1404.432133
cf1f2a3136a8,8/11/2022,1512.253133
cf1f2a3136a8,8/12/2022,2002.986855
cf1f2a3136a8,8/13/2022,2229.700976
cf1f2a3136a8,8/14/2022,1844.434386
cf1f2a3136a8,8/15/2022,1144.777977
cf1f2a3136a8,8/16/2022,1242.599369
cf1f2a3136a8,8/17/2022,1436.658498
cf1f2a3136a8,8/18/2022,1465.528083
cf1f2a3136a8,8/19/2022,1846.302112
cf1f2a3136a8,8/20/2022,2098.274976
cf1f2a3136a8,8/21/2022,1867.914393
cf1f2a3136a8,8/22/2022,1253.040796
cf1f2a3136a8,8/23/2022,1196.757862
cf1f2a3136a8,8/24/2022,1349.019573
cf1f2a3136a8,8/25/2022,1512.935591
cf1f2a3136a8,8/26/2022,1948.388
cf1f2a3136a8,8/27/2022,2257.267022
cf1f2a3136a8,8/28/2022,1939.661413
cf1f2a3136a8,8/29/2022,1235.959294
cf1f2a3136a8,8/30/2022,1255.785785
cf1f2a3136a8,8/31/2022,1234.630513
cf1f2a3136a8,9/1/2022,1404.901704
cf1f2a3136a8,9/2/2022,1787.989656
cf1f2a3136a8,9/3/2022,2189.286565
cf1f2a3136a8,9/4/2022,1890.846269
cf1f2a3136a8,9/5/2022,1807.107513
cf1f2a3136a8,9/6/2022,1270.392397
cf1f2a3136a8,9/7/2022,1078.08501
cf1f2a3136a8,9/8/2022,1306.475148
cf1f2a3136a8,9/9/2022,1706.805165
cf1f2a3136a8,9/10/2022,2112.757749
cf1f2a3136a8,9/11/2022,1953.484755
cf1f2a3136a8,9/12/2022,1252.029564
cf1f2a3136a8,9/13/2022,1168.553122
cf1f2a3136a8,9/14/2022,1285.246066
cf1f2a3136a8,9/15/2022,1522.27882
cf1f2a3136a8,9/16/2022,1721.317346
cf1f2a3136a8,9/17/2022,2215.371573
cf1f2a3136a8,9/18/2022,1886.365492
cf1f2a3136a8,9/19/2022,1261.777434
cf1f2a3136a8,9/20/2022,1171.486539
cf1f2a3136a8,9/21/2022,1354.992508
cf1f2a3136a8,9/22/2022,1355.20329
cf1f2a3136a8,9/23/2022,1779.401202
cf1f2a3136a8,9/24/2022,2148.48012
cf1f2a3136a8,9/25/2022,1986.518597
cf1f2a3136a8,9/26/2022,1111.043925
cf1f2a3136a8,9/27/2022,1127.692969
cf1f2a3136a8,9/28/2022,1300.606072
cf1f2a3136a8,9/29/2022,1362.692075
cf1f2a3136a8,9/30/2022,1822.10067
cf1f2a3136a8,10/1/2022,2123.735692
cf1f2a3136a8,10/2/2022,1806.22151
cf1f2a3136a8,10/3/2022,1125.822303
cf1f2a3136a8,10/4/2022,1231.971546
cf1f2a3136a8,10/5/2022,1366.287398
cf1f2a3136a8,10/6/2022,1456.778925
cf1f2a3136a8,10/7/2022,1789.354535
cf1f2a3136a8,10/8/2022,2049.662491
cf1f2a3136a8,10/9/2022,1842.809411
cf1f2a3136a8,10/10/2022,1383.923333
cf1f2a3136a8,10/11/2022,1200.350171
cf1f2a3136a8,10/12/2022,1200.878059
cf1f2a3136a8,10/13/2022,1531.82945
cf1f2a3136a8,10/14/2022,1957.929101
cf1f2a3136a8,10/15/2022,2270.876444
cf1f2a3136a8,10/16/2022,1945.732047
cf1f2a3136a8,10/17/2022,1224.808272
cf1f2a3136a8,10/18/2022,1218.916465
cf1f2a3136a8,10/19/2022,1395.373935
cf1f2a3136a8,10/20/2022,1441.952409
cf1f2a3136a8,10/21/2022,1975.268068
cf1f2a3136a8,10/22/2022,2242.545971
cf1f2a3136a8,10/23/2022,1838.633127
cf1f2a3136a8,10/24/2022,1207.64233
cf1f2a3136a8,10/25/2022,1149.567597
cf1f2a3136a8,10/26/2022,1307.572988
cf1f2a3136a8,10/27/2022,1511.734394
cf1f2a3136a8,10/28/2022,1870.698609
cf1f2a3136a8,10/29/2022,2113.625897
cf1f2a3136a8,10/30/2022,1820.729972
cf1f2a3136a8,10/31/2022,1321.437554
cf1f2a3136a8,11/1/2022,1220.989962
cf1f2a3136a8,11/2/2022,1327.046175
cf1f2a3136a8,11/3/2022,1362.398148
cf1f2a3136a8,11/4/2022,1864.335352
cf1f2a3136a8,11/5/2022,2236.662079
cf1f2a3136a8,11/6/2022,1858.738272
cf1f2a3136a8,11/7/2022,1247.911491
cf1f2a3136a8,11/8/2022,1339.108609
cf1f2a3136a8,11/9/2022,1167.995365
c55bd78eb15c,10/1/2018,41786.29578
c55bd78eb15c,10/2/2018,78402.95467
c55bd78eb15c,10/3/2018,51490.55843
c55bd78eb15c,10/4/2018,45212.53477
c55bd78eb15c,10/5/2018,45875.35703
c55bd78eb15c,10/6/2018,37587.63894
c55bd78eb15c,10/7/2018,32114.63498
c55bd78eb15c,10/8/2018,48503.99035
c55bd78eb15c,10/9/2018,42517.65173
c55bd78eb15c,10/10/2018,43897.45112
c55bd78eb15c,10/11/2018,49244.41537
c55bd78eb15c,10/12/2018,44014.9478
c55bd78eb15c,10/13/2018,40164.74761
c55bd78eb15c,10/14/2018,33700.92635
c55bd78eb15c,10/15/2018,54125.78826
c55bd78eb15c,10/16/2018,48339.10544
c55bd78eb15c,10/17/2018,46181.1433
c55bd78eb15c,10/18/2018,46299.14409
c55bd78eb15c,10/19/2018,45458.95212
c55bd78eb15c,10/20/2018,38008.54007
c55bd78eb15c,10/21/2018,34853.67846
c55bd78eb15c,10/22/2018,46373.281
c55bd78eb15c,10/23/2018,48292.03203
c55bd78eb15c,10/24/2018,54870.55324
c55bd78eb15c,10/25/2018,55705.44088
c55bd78eb15c,10/26/2018,49218.20161
c55bd78eb15c,10/27/2018,36038.37297
c55bd78eb15c,10/28/2018,39589.72799
c55bd78eb15c,10/29/2018,53402.09755
c55bd78eb15c,10/30/2018,39863.06465
c55bd78eb15c,10/31/2018,61363.64053
c55bd78eb15c,11/1/2018,61779.44213
c55bd78eb15c,11/2/2018,47681.94642
c55bd78eb15c,11/3/2018,38213.17901
c55bd78eb15c,11/4/2018,36024.75454
c55bd78eb15c,11/5/2018,44807.43813
c55bd78eb15c,11/6/2018,45223.12992
c55bd78eb15c,11/7/2018,41859.86917
c55bd78eb15c,11/8/2018,47429.48118
c55bd78eb15c,11/9/2018,39417.96061
c55bd78eb15c,11/10/2018,29672.59357
c55bd78eb15c,11/11/2018,33784.79821
c55bd78eb15c,11/12/2018,4160.981726
c55bd78eb15c,11/13/2018,64377.31616
c55bd78eb15c,11/14/2018,28043.21631
c55bd78eb15c,11/15/2018,24653.94452
c55bd78eb15c,11/16/2018,128391.7892
c55bd78eb15c,11/17/2018,2394.97153
c55bd78eb15c,11/18/2018,71987.18627
c55bd78eb15c,11/19/2018,39824.57023
c55bd78eb15c,11/20/2018,57417.8785
c55bd78eb15c,11/21/2018,47014.90265
c55bd78eb15c,11/22/2018,35002.02031
c55bd78eb15c,11/23/2018,36738.73102
c55bd78eb15c,11/24/2018,36754.45809
c55bd78eb15c,11/25/2018,40149.52268
c55bd78eb15c,11/26/2018,47087.54845
c55bd78eb15c,11/27/2018,53210.90182
c55bd78eb15c,11/28/2018,56253.66602
c55bd78eb15c,11/29/2018,53760.44691
c55bd78eb15c,11/30/2018,88049.4912
c55bd78eb15c,12/1/2018,60636.08006
c55bd78eb15c,12/2/2018,32795.61731
c55bd78eb15c,12/3/2018,44435.02198
c55bd78eb15c,12/4/2018,52496.7532
c55bd78eb15c,12/5/2018,53714.8835
c55bd78eb15c,12/6/2018,39373.39416
c55bd78eb15c,12/7/2018,45507.34034
c55bd78eb15c,12/8/2018,38563.29298
c55bd78eb15c,12/9/2018,27693.64797
c55bd78eb15c,12/10/2018,43450.72916
c55bd78eb15c,12/11/2018,45809.09735
c55bd78eb15c,12/12/2018,53153.9138
c55bd78eb15c,12/13/2018,51303.41332
c55bd78eb15c,12/14/2018,44245.43924
c55bd78eb15c,12/15/2018,48387.77053
c55bd78eb15c,12/16/2018,32854.1071
c55bd78eb15c,12/17/2018,45518.66125
c55bd78eb15c,12/18/2018,47537.23092
c55bd78eb15c,12/19/2018,49959.13756
c55bd78eb15c,12/20/2018,37053.22014
c55bd78eb15c,12/21/2018,56146.14654
c55bd78eb15c,12/22/2018,45865.50522
c55bd78eb15c,12/23/2018,32939.72143
c55bd78eb15c,12/24/2018,36896.42535
c55bd78eb15c,12/25/2018,29306.51528
c55bd78eb15c,12/26/2018,40841.68672
c55bd78eb15c,12/27/2018,49020.35906
c55bd78eb15c,12/28/2018,52362.89228
c55bd78eb15c,12/29/2018,46046.30457
c55bd78eb15c,12/30/2018,29146.06566
c55bd78eb15c,12/31/2018,57237.11381
c55bd78eb15c,1/1/2019,57045.51639
c55bd78eb15c,1/2/2019,43789.56383
c55bd78eb15c,1/3/2019,53020.45662
c55bd78eb15c,1/4/2019,53064.45662
c55bd78eb15c,1/5/2019,44137.7957
c55bd78eb15c,1/6/2019,31306.58244
c55bd78eb15c,1/7/2019,42805.27074
c55bd78eb15c,1/8/2019,45490.62889
c55bd78eb15c,1/9/2019,42618.01612
c55bd78eb15c,1/10/2019,39896.64495
c55bd78eb15c,1/11/2019,50959.29874
c55bd78eb15c,1/12/2019,35598.27914
c55bd78eb15c,1/13/2019,34022.82196
c55bd78eb15c,1/14/2019,38077.3449
c55bd78eb15c,1/15/2019,54717.01243
c55bd78eb15c,1/16/2019,46209.43218
c55bd78eb15c,1/17/2019,51536.655
c55bd78eb15c,1/18/2019,41036.80924
c55bd78eb15c,1/19/2019,37510.21117
c55bd78eb15c,1/20/2019,36792.50968
c55bd78eb15c,1/21/2019,37602.06868
c55bd78eb15c,1/22/2019,43124.8851
c55bd78eb15c,1/23/2019,45962.62519
c55bd78eb15c,1/24/2019,45883.16073
c55bd78eb15c,1/25/2019,44387.83674
c55bd78eb15c,1/26/2019,33674.04017
c55bd78eb15c,1/27/2019,33377.97327
c55bd78eb15c,1/28/2019,48932.87465
c55bd78eb15c,1/29/2019,51411.37392
c55bd78eb15c,1/30/2019,40848.99131
c55bd78eb15c,1/31/2019,61560.16038
c55bd78eb15c,2/1/2019,65629.81901
c55bd78eb15c,2/2/2019,37030.92211
c55bd78eb15c,2/3/2019,32842.41498
c55bd78eb15c,2/4/2019,40524.41912
c55bd78eb15c,2/5/2019,47508.93309
c55bd78eb15c,2/6/2019,42893.725
c55bd78eb15c,2/7/2019,46881.86192
c55bd78eb15c,2/8/2019,43856.61771
c55bd78eb15c,2/9/2019,30210.54507
c55bd78eb15c,2/10/2019,31723.20532
c55bd78eb15c,2/11/2019,41528.65253
c55bd78eb15c,2/12/2019,45169.38496
c55bd78eb15c,2/13/2019,46595.17755
c55bd78eb15c,2/14/2019,41283.37964
c55bd78eb15c,2/15/2019,53218.78316
c55bd78eb15c,2/16/2019,40419.86904
c55bd78eb15c,2/17/2019,40087.02469
c55bd78eb15c,2/18/2019,47801.83515
c55bd78eb15c,2/19/2019,45706.52707
c55bd78eb15c,2/20/2019,53870.91889
c55bd78eb15c,2/21/2019,50101.86329
c55bd78eb15c,2/22/2019,52168.05115
c55bd78eb15c,2/23/2019,41337.71381
c55bd78eb15c,2/24/2019,37513.66573
c55bd78eb15c,2/25/2019,46647.51678
c55bd78eb15c,2/26/2019,50642.83864
c55bd78eb15c,2/27/2019,53409.48789
c55bd78eb15c,2/28/2019,142464.4216
c55bd78eb15c,3/1/2019,72732.30849
c55bd78eb15c,3/2/2019,34709.91176
c55bd78eb15c,3/3/2019,39739.80583
c55bd78eb15c,3/4/2019,45805.43825
c55bd78eb15c,3/5/2019,47361.00085
c55bd78eb15c,3/6/2019,47777.58554
c55bd78eb15c,3/7/2019,51914.9747
c55bd78eb15c,3/8/2019,45781.40594
c55bd78eb15c,3/9/2019,40623.7487
c55bd78eb15c,3/10/2019,32041.41806
c55bd78eb15c,3/11/2019,37777.49818
c55bd78eb15c,3/12/2019,44427.91724
c55bd78eb15c,3/13/2019,48154.03947
c55bd78eb15c,3/14/2019,49028.48213
c55bd78eb15c,3/15/2019,53656.46364
c55bd78eb15c,3/16/2019,36150.48677
c55bd78eb15c,3/17/2019,41930.82233
c55bd78eb15c,3/18/2019,43755.48155
c55bd78eb15c,3/19/2019,42550.68935
c55bd78eb15c,3/20/2019,51998.59727
c55bd78eb15c,3/21/2019,42614.46858
c55bd78eb15c,3/22/2019,46709.97837
c55bd78eb15c,3/23/2019,38648.39192
c55bd78eb15c,3/24/2019,39451.61182
c55bd78eb15c,3/25/2019,42285.6731
c55bd78eb15c,3/26/2019,45861.47555
c55bd78eb15c,3/27/2019,61737.22322
c55bd78eb15c,3/28/2019,62567.67681
c55bd78eb15c,3/29/2019,48642.04094
c55bd78eb15c,3/30/2019,31382.71476
c55bd78eb15c,3/31/2019,53266.94722
c55bd78eb15c,4/1/2019,64064.09946
c55bd78eb15c,4/2/2019,45773.7991
c55bd78eb15c,4/3/2019,47711.47821
c55bd78eb15c,4/4/2019,48208.74918
c55bd78eb15c,4/5/2019,48060.62062
c55bd78eb15c,4/6/2019,37845.97075
c55bd78eb15c,4/7/2019,38862.53751
c55bd78eb15c,4/8/2019,51121.15546
c55bd78eb15c,4/9/2019,47702.00844
c55bd78eb15c,4/10/2019,52855.31943
c55bd78eb15c,4/11/2019,46818.79435
c55bd78eb15c,4/12/2019,55170.99292
c55bd78eb15c,4/13/2019,46825.39145
c55bd78eb15c,4/14/2019,39849.7829
c55bd78eb15c,4/15/2019,50191.98307
c55bd78eb15c,4/16/2019,49646.62313
c55bd78eb15c,4/17/2019,56086.84856
c55bd78eb15c,4/18/2019,51896.91642
c55bd78eb15c,4/19/2019,46881.30481
c55bd78eb15c,4/20/2019,44601.04553
c55bd78eb15c,4/21/2019,43954.03879
c55bd78eb15c,4/22/2019,51981.40808
c55bd78eb15c,4/23/2019,45164.87078
c55bd78eb15c,4/24/2019,59830.69251
c55bd78eb15c,4/25/2019,51844.58782
c55bd78eb15c,4/26/2019,53205.32057
c55bd78eb15c,4/27/2019,50477.64822
c55bd78eb15c,4/28/2019,47379.28186
c55bd78eb15c,4/29/2019,49835.04513
c55bd78eb15c,4/30/2019,86030.15434
c55bd78eb15c,5/1/2019,77052.03334
c55bd78eb15c,5/2/2019,52519.97139
c55bd78eb15c,5/3/2019,49886.74997
c55bd78eb15c,5/4/2019,44088.59925
c55bd78eb15c,5/5/2019,40629.63449
c55bd78eb15c,5/6/2019,42399.01129
c55bd78eb15c,5/7/2019,47099.18649
c55bd78eb15c,5/8/2019,54812.35631
c55bd78eb15c,5/9/2019,60619.35038
c55bd78eb15c,5/10/2019,48105.05912
c55bd78eb15c,5/11/2019,36103.01114
c55bd78eb15c,5/12/2019,44965.72941
c55bd78eb15c,5/13/2019,46850.36755
c55bd78eb15c,5/14/2019,45729.66718
c55bd78eb15c,5/15/2019,65772.64185
c55bd78eb15c,5/16/2019,52240.66242
c55bd78eb15c,5/17/2019,55403.25823
c55bd78eb15c,5/18/2019,44104.35402
c55bd78eb15c,5/19/2019,38183.33535
c55bd78eb15c,5/20/2019,53014.66839
c55bd78eb15c,5/21/2019,53874.04786
c55bd78eb15c,5/22/2019,62987.77058
c55bd78eb15c,5/23/2019,46283.95539
c55bd78eb15c,5/24/2019,50362.66044
c55bd78eb15c,5/25/2019,39681.20761
c55bd78eb15c,5/26/2019,40717.47499
c55bd78eb15c,5/27/2019,40200.40971
c55bd78eb15c,5/28/2019,50530.0286
c55bd78eb15c,5/29/2019,57910.54612
c55bd78eb15c,5/30/2019,56499.36587
c55bd78eb15c,5/31/2019,66129.01969
c55bd78eb15c,6/1/2019,72373.57046
c55bd78eb15c,6/2/2019,36587.07047
c55bd78eb15c,6/3/2019,52922.19627
c55bd78eb15c,6/4/2019,50782.41164
c55bd78eb15c,6/5/2019,60819.63098
c55bd78eb15c,6/6/2019,57414.68061
c55bd78eb15c,6/7/2019,50006.94007
c55bd78eb15c,6/8/2019,43527.49508
c55bd78eb15c,6/9/2019,40593.2297
c55bd78eb15c,6/10/2019,44634.05838
c55bd78eb15c,6/11/2019,46131.13396
c55bd78eb15c,6/12/2019,58326.62297
c55bd78eb15c,6/13/2019,55260.10636
c55bd78eb15c,6/14/2019,57656.44621
c55bd78eb15c,6/15/2019,51951.98808
c55bd78eb15c,6/16/2019,40449.85131
c55bd78eb15c,6/17/2019,51266.24633
c55bd78eb15c,6/18/2019,54521.0431
c55bd78eb15c,6/19/2019,58148.01932
c55bd78eb15c,6/20/2019,60249.37365
c55bd78eb15c,6/21/2019,57683.0908
c55bd78eb15c,6/22/2019,45604.70228
c55bd78eb15c,6/23/2019,43316.51978
c55bd78eb15c,6/24/2019,48023.87405
c55bd78eb15c,6/25/2019,58405.99629
c55bd78eb15c,6/26/2019,57793.96421
c55bd78eb15c,6/27/2019,61114.8251
c55bd78eb15c,6/28/2019,58968.49939
c55bd78eb15c,6/29/2019,55093.55799
c55bd78eb15c,6/30/2019,81821.5957
c55bd78eb15c,7/1/2019,74932.73086
c55bd78eb15c,7/2/2019,48733.84102
c55bd78eb15c,7/3/2019,64637.28824
c55bd78eb15c,7/4/2019,43782.77241
c55bd78eb15c,7/5/2019,52448.78336
c55bd78eb15c,7/6/2019,39992.5752
c55bd78eb15c,7/7/2019,47036.36489
c55bd78eb15c,7/8/2019,56940.68119
c55bd78eb15c,7/9/2019,51585.62897
c55bd78eb15c,7/10/2019,55532.16035
c55bd78eb15c,7/11/2019,58155.54094
c55bd78eb15c,7/12/2019,66666.07129
c55bd78eb15c,7/13/2019,44277.37669
c55bd78eb15c,7/14/2019,45630.31648
c55bd78eb15c,7/15/2019,63068.35512
c55bd78eb15c,7/16/2019,58388.42805
c55bd78eb15c,7/17/2019,59991.42535
c55bd78eb15c,7/18/2019,58372.01913
c55bd78eb15c,7/19/2019,51369.92046
c55bd78eb15c,7/20/2019,46283.88378
c55bd78eb15c,7/21/2019,48468.01677
c55bd78eb15c,7/22/2019,51907.84147
c55bd78eb15c,7/23/2019,54134.9666
c55bd78eb15c,7/24/2019,57814.4306
c55bd78eb15c,7/25/2019,50897.42491
c55bd78eb15c,7/26/2019,61712.02899
c55bd78eb15c,7/27/2019,50847.19236
c55bd78eb15c,7/28/2019,46741.32303
c55bd78eb15c,7/29/2019,50389.14234
c55bd78eb15c,7/30/2019,44361.97764
c55bd78eb15c,7/31/2019,78872.54842
c55bd78eb15c,8/1/2019,68578.9112
c55bd78eb15c,8/2/2019,60000.61208
c55bd78eb15c,8/3/2019,42379.74246
c55bd78eb15c,8/4/2019,38744.56664
c55bd78eb15c,8/5/2019,57290.88983
c55bd78eb15c,8/6/2019,44182.33905
c55bd78eb15c,8/7/2019,59962.49503
c55bd78eb15c,8/8/2019,58552.83509
c55bd78eb15c,8/9/2019,44537.12496
c55bd78eb15c,8/10/2019,37459.82363
c55bd78eb15c,8/11/2019,41737.34991
c55bd78eb15c,8/12/2019,50215.47006
c55bd78eb15c,8/13/2019,54158.62433
c55bd78eb15c,8/14/2019,58065.3006
c55bd78eb15c,8/15/2019,68093.67424
c55bd78eb15c,8/16/2019,55871.30671
c55bd78eb15c,8/17/2019,46032.24579
c55bd78eb15c,8/18/2019,44883.25514
c55bd78eb15c,8/19/2019,54269.89105
c55bd78eb15c,8/20/2019,56191.85382
c55bd78eb15c,8/21/2019,54537.94012
c55bd78eb15c,8/22/2019,62482.69886
c55bd78eb15c,8/23/2019,49625.52048
c55bd78eb15c,8/24/2019,48364.35554
c55bd78eb15c,8/25/2019,43029.07953
c55bd78eb15c,8/26/2019,47031.83473
c55bd78eb15c,8/27/2019,56731.31548
c55bd78eb15c,8/28/2019,59390.5864
c55bd78eb15c,8/29/2019,59424.55213
c55bd78eb15c,8/30/2019,50947.612
c55bd78eb15c,8/31/2019,57752.59099
c55bd78eb15c,9/1/2019,65666.83118
c55bd78eb15c,9/2/2019,34111.67686
c55bd78eb15c,9/3/2019,44871.73968
c55bd78eb15c,9/4/2019,44020.14771
c55bd78eb15c,9/5/2019,51370.14549
c55bd78eb15c,9/6/2019,54302.22064
c55bd78eb15c,9/7/2019,41105.52853
c55bd78eb15c,9/8/2019,42654.25226
c55bd78eb15c,9/9/2019,47818.52922
c55bd78eb15c,9/10/2019,51272.55522
c55bd78eb15c,9/11/2019,46706.91916
c55bd78eb15c,9/12/2019,53226.86248
c55bd78eb15c,9/13/2019,52621.70014
c55bd78eb15c,9/14/2019,42978.66427
c55bd78eb15c,9/15/2019,50113.16337
c55bd78eb15c,9/16/2019,44076.9594
c55bd78eb15c,9/17/2019,51308.68919
c55bd78eb15c,9/18/2019,58852.9777
c55bd78eb15c,9/19/2019,50641.30329
c55bd78eb15c,9/20/2019,42697.36962
c55bd78eb15c,9/21/2019,43027.73215
c55bd78eb15c,9/22/2019,38114.93221
c55bd78eb15c,9/23/2019,50612.94523
c55bd78eb15c,9/24/2019,50495.62241
c55bd78eb15c,9/25/2019,59272.0893
c55bd78eb15c,9/26/2019,62026.24458
c55bd78eb15c,9/27/2019,56898.88005
c55bd78eb15c,9/28/2019,47944.28692
c55bd78eb15c,9/29/2019,44883.02123
c55bd78eb15c,9/30/2019,91348.80512
c55bd78eb15c,10/1/2019,73072.36556
c55bd78eb15c,10/2/2019,52667.28982
